UTILITY,LOAD_ZONE,ESCO,OFFER_ID,COMMODITY,OFFER_TYPE,IS_ACTIVE,RATE,RENEWABLE_ENERGY_OFFER,MINIMUM_TERM,IS_CANCELLATION_FEE,CANCELLATION_FEE,CREATED_DATE,UPDATED_DATE,COMMENTS,IS_GUARANTEED_SAVING,PERCENTAGE_RENEWABLE,ENERGY_SOURCE,IS_EDPCOMPLIANT,VALUE_ADDED
"Niagara Mohawk Power Corporation","NGRID in All Gas Zones","Alpha Gas and Electric, LLC","351918","GAS","Fixed","Yes",".9 therm","No","24 Month(s)","No","null","02/22/2022 12:15:30 PM","null","Green-e certified gas, 2 year Price protected fixed rate, includes Home Warranty coverage, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll.","NO","0","null","YES","YES",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Abest Green Power","352400","ELECTRIC","Variable","Yes",".1499 kWh","Yes","1 Month(s)","No","null","03/04/2022 09:28:44 AM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Agway Energy Services, LLC.","352425","ELECTRIC","Variable","Yes",".145 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:20:44 AM","null","To help you make your decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage gives Peace of Mind repair protection on your home&#39;s primary a/c unit &amp; interior electric lines. GreenChoice supports cleaner renewable resources.","NO","1","Hydroelectric","YES","YES",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Agway Energy Services, LLC.","352428","ELECTRIC","Variable","Yes",".145 kWh","No","1 Month(s)","No","null","03/04/2022 10:21:44 AM","null","To help you make the most informed decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage provides Peace of Mind repair protection on your home&#39;s primary a/c unit and interior electric lines. ","NO","0","null","YES","YES",
"Niagara Mohawk Power Corporation","NGRID in All Zones","All Choice Energy, LLC","352017","ELECTRIC","Variable","Yes",".096 kWh","Yes","1 Month(s)","No","null","03/01/2022 10:41:22 AM","null","null","NO","0.53","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","American Power & Gas, LLC","351554","ELECTRIC","Fixed","Yes",".075 kWh","Yes","12 Month(s)","Yes","$75 per account","02/17/2022 09:24:18 AM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Atlantic Energy, LLC","352128","ELECTRIC","Fixed","Yes",".139 kWh","Yes","12 Month(s)","Yes","$100","03/01/2022 01:09:24 PM","null","null","NO","0.52","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Brown's Energy Services, LLC","352868","ELECTRIC","Variable","Yes",".135 kWh","Yes","1 Month(s)","No","null","03/11/2022 02:56:11 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Brown's Energy Services, LLC","352869","ELECTRIC","Fixed","Yes",".12 kWh","Yes","12 Month(s)","Yes","100.00","03/11/2022 02:56:21 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353068","ELECTRIC","Fixed","Yes",".0999 kWh","Yes","12 Month(s)","No","null","03/15/2022 09:04:47 PM","null","Pricing for Zones B, C, D, E and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353069","ELECTRIC","Fixed","Yes",".0938 kWh","Yes","18 Month(s)","No","null","03/15/2022 09:04:59 PM","null","Pricing for Zone B, C, D, E and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353070","ELECTRIC","Fixed","Yes",".0945 kWh","Yes","24 Month(s)","No","null","03/15/2022 09:05:17 PM","null","Pricing for Zone B, C, D, E and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353071","ELECTRIC","Fixed","Yes",".0916 kWh","Yes","30 Month(s)","No","null","03/15/2022 09:05:32 PM","null","Pricing for Zone B, C, D, E and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353112","ELECTRIC","Fixed","Yes",".0934 kWh","Yes","12 Month(s)","No","null","03/15/2022 09:15:54 PM","null","Pricing for Zone B, C, D, E, and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353113","ELECTRIC","Fixed","Yes",".0873 kWh","Yes","18 Month(s)","No","null","03/15/2022 09:16:06 PM","null","Pricing for Zone B, C, D, E, and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353114","ELECTRIC","Fixed","Yes",".088 kWh","Yes","24 Month(s)","No","null","03/15/2022 09:16:19 PM","null","Pricing for Zone B, C, D, E, and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","City Power & Gas, LLC","353115","ELECTRIC","Fixed","Yes",".0851 kWh","Yes","30 Month(s)","No","null","03/15/2022 09:16:36 PM","null","Pricing for Zone B, C, D, E, and G","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Clearview Energy","352545","ELECTRIC","Variable","Yes",".1089 kWh","Yes","1 Month(s)","No","null","03/04/2022 05:16:55 PM","null","GreenValue Assurance6:
A 100% green product that&#39;s great for you and the environment.
Variable Month to Month contract with a promotional rate that will not increase for the 6-month term of the promotion.
For more details on this product, contact 1800-746-4702","NO","1","Hydroelectric","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Constellation NewEnergy, Inc.","352591","ELECTRIC","Fixed","Yes",".0959 kWh","No","36 Month(s)","Yes","100","03/07/2022 10:21:47 AM","null","Complete HVAC System Coverage + Electronic Surge 
","NO","0","null","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Direct Energy Services, LLC","352895","ELECTRIC","Variable","Yes",".949 kWh","Yes","1 Month(s)","No","null","03/14/2022 02:17:02 AM","null","null","NO","1","Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Eligo Energy NY, LLC","353151","ELECTRIC","Variable","Yes",".186 kWh","Yes","1 Month(s)","No","null","03/17/2022 10:59:57 AM","null","100% renewable","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Family Energy, Inc. d/b/a MYRATE ENERGY","352928","ELECTRIC","Fixed","Yes",".1119 kWh","Yes","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining
Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:09:17 AM","null","Renewable Energy Credits that is at least 50% greater than the applicable Tier 1 Load Serving Entity obligation under the Renewable Energy Standard for any given year. More information at www.nyserda.ny.gov. You may pay a daily customer charge of 25 cents, including commodity related charges.","NO","0.54","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Green Mountain Energy Company","352800","ELECTRIC","Variable","Yes",".13 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:47:12 PM","null","Sign up for the Green Mountain Energy Pollution Free Plan. 
50% New York Renewable, 50% National Wind","NO","1","Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Green Mountain Energy Company","352801","ELECTRIC","Variable","Yes",".13 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:47:49 PM","null","Sign up for the Green Mountain Energy SolarSPARC 10% Plan. 
50% NY Renewable, 10% National Solar, 40% National Wind","NO","1","Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Greenlight Energy Inc.","352220","ELECTRIC","Variable","Yes",".095 kWh","Yes","1 Month(s)","No","null","03/02/2022 01:50:17 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Greenlight Energy Inc.","352221","ELECTRIC","Fixed","Yes",".1 kWh","Yes","12 Month(s)","No","null","03/02/2022 01:50:27 PM","null","NY sited renewables","NO","0.5","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","IDT Energy, Inc.","352450","ELECTRIC","Variable","Yes",".0849 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:53:05 AM","null","IDTEs Premium Renewable Energy Product, is a 100% renewably sourced product. IDTE may satisfy its renewability commitments by purchasing and retiring Renewable Energy Credits or &quot;RECs&quot; to match your electricity usage. Lock in this price for your first month. Go to www.idtenergy.com.","NO","1","Hydroelectric","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Kiwi Energy NY, LLC.","351855","ELECTRIC","Variable","Yes",".2099 kWh","No","36 Month(s)","No","null","02/20/2022 08:52:55 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Kiwi Energy NY, LLC.","351873","ELECTRIC","Variable","Yes",".2099 kWh","Yes","36 Month(s)","No","null","02/20/2022 08:55:37 AM","null","Kiwi Green 50 is a monthly variable rate product for 36 months. No cancellation fees. No guaranteed savings. Usage matched with renewable attributes that are at least 50% greater than what is required of Kiwi to meet its renewable purchase obligations. Rate varies monthly based on numerous factors.","NO","0.5","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Kiwi Energy NY, LLC.","351881","ELECTRIC","Variable","Yes",".2099 kWh","No","36 Month(s)","No","null","02/20/2022 08:56:46 AM","null","Kiwi Guard - Home Protect is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service) + Surge Protection of up to $500 per year. See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Kiwi Energy NY, LLC.","351889","ELECTRIC","Variable","Yes",".2099 kWh","Yes","36 Month(s)","No","null","02/20/2022 08:59:02 AM","null","Kiwi Green 100 is a monthly variable rate product for 36 months. No cancellation fees. No guaranteed savings. Usage matched with renewable attributes that are at least 100% greater than what is required of Kiwi to meet its renewable purchase obligations. Rate varies monthly based on numerous factors","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Major Energy Electric Services, LLC","353164","ELECTRIC","Fixed","Yes",".1299 kWh","Yes","12 Month(s)","No","null","03/17/2022 12:31:06 PM","null","New York Green 12","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Major Energy Electric Services, LLC","353168","ELECTRIC","Fixed","Yes",".1249 kWh","Yes","24 Month(s)","No","null","03/17/2022 12:35:21 PM","null","New York Green 24","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Major Energy Electric Services, LLC","353170","ELECTRIC","Fixed","Yes",".1239 kWh","Yes","36 Month(s)","No","null","03/17/2022 12:40:36 PM","null","New York Green 36","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","NRG Home, NRG Business and NRG Retail Solutions","352790","ELECTRIC","Variable","Yes",".105 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:07:55 PM","null","Our NY Renewable Electricity Plan  provides 50% NY Green. Visit www.picknrg.com

","NO","0.5","Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","New Wave Energy Corp.","352405","ELECTRIC","Variable","Yes",".075 kWh","Yes","12 Month(s)","Yes","$99","03/04/2022 09:35:59 AM","null","Enroll online at https://nwecenroll.rep.energy/apps/ny-enrollment or by calling us at 1-855-998-WAVE.","NO","0.55","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Polaris Power Services LLC","352782","ELECTRIC","Fixed","Yes",".095 kWh","No","12 Month(s)","Yes","$75","03/09/2022 09:46:06 AM","null","null","NO","0","null","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Renaissance Power & Gas, Inc.","352532","ELECTRIC","Variable","Yes",".097 kWh","Yes","1 Month(s)","No","null","03/04/2022 04:24:06 PM","null","null","NO","0.52","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Renaissance Power & Gas, Inc.","352534","ELECTRIC","Variable","Yes",".097 kWh","Yes","1 Month(s)","No","null","03/04/2022 04:25:49 PM","null","null","NO","0.52","Hydroelectric,Solar,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Residents Energy, LLC","352456","ELECTRIC","Variable","Yes",".0849 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:59:16 AM","null","Lock in this price for your first month. RES Premium Renewable Energy Product, is a 100% renewably sourced product. RES may satisfy its renewability commitments by purchasing and retiring Renewable Energy Credits or &quot;RECs&quot; to match your electricity usage. Go to www.residentsenergy.com.","NO","1","Hydroelectric","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Stream","352807","ELECTRIC","Variable","Yes",".0489 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:57:11 PM","null","Stream Green 50 Plan","NO","0.5","Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Verde Energy USA New York LLC","353191","ELECTRIC","Fixed","Yes",".1299 kWh","Yes","12 Month(s)","No","null","03/17/2022 01:06:52 PM","null","NIMO New York Green 12
","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Verde Energy USA New York LLC","353192","ELECTRIC","Fixed","Yes",".1279 kWh","Yes","24 Month(s)","No","null","03/17/2022 01:07:08 PM","null","NIMO New York Green 24
","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","Verde Energy USA New York LLC","353193","ELECTRIC","Fixed","Yes",".1229 kWh","Yes","36 Month(s)","No","null","03/17/2022 01:07:28 PM","null","NIMONew York Green 36
","NO","1","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","XOOM Energy New York, LLC","352073","ELECTRIC","Variable","Yes",".1299 kWh","Yes","1 Month(s)","No","null","03/01/2022 12:42:57 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in All Zones","XOOM Energy New York, LLC","352074","ELECTRIC","Fixed","Yes",".1199 kWh","Yes","24 Month(s)","No","null","03/01/2022 12:43:12 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in Zone A","Ambit New York, LLC","352391","ELECTRIC","Variable","Yes",".0694 kWh","No","1 Month(s)","No","null","03/03/2022 11:22:37 AM","null","Ambit&#39;s Guaranteed Savings Plan (GSP) provides a 1% annual savings compared to what the incumbent utility would have charged if you were a full-service customer for the same period. After 12 consecutive months on the GSP, you&#39;ll either save with Ambit or we&#39;ll mail a check for the difference. 
","YES","0","null","YES","NO",
"Niagara Mohawk Power Corporation","NGRID in Zone A","American Power & Gas, LLC","351586","ELECTRIC","Variable","Yes",".047 kWh","Yes","48 Month(s)","No","null","02/17/2022 09:33:18 AM","null","Introductory rate with a variable rate thereafter plus 25% Guaranteed Rebate on average monthly supply charges after 12 months.","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
